GeoFIPS,GeoName,year,Accommodation and food services,Administrative and support and waste management and remediation services,"Arts, entertainment, and recreation",Durable goods manufacturing,Educational services,Finance and insurance,Health care and social assistance,Management of companies and enterprises,Nondurable goods manufacturing,"Professional, scientific, and technical services",Real estate and rental and leasing,"Agriculture, forestry, fishing and hunting","Arts, entertainment, recreation, accommodation, and food services",Construction,"Educational services, health care, and social assistance","Finance, insurance, real estate, rental, and leasing",Information,Manufacturing,"Mining, quarrying, and oil and gas extraction",Other services (except government and government enterprises),Professional and business services,Retail trade,Transportation and warehousing,Utilities,Wholesale trade,Private industries,All industry total,Government and government enterprises,Manufacturing and information,Natural resources and mining,Private goods-producing industries 2/,Private services-providing industries 3/,Trade,Transportation and utilities
17001,"Adams, IL",2001,86.12,36.021,65.727,,123.683,78.892,65.334,177.495,,95.579,87.378,15.523,82.011,116.929,68.617,84.266,38.942,80.552,147.668,103.28,65.571,76.506,100.373,68.407,63.026,76.305,79.744,121.252,75.023,44.498,81.179,74.845,70.445,96.111
17001,"Adams, IL",2002,87.229,34.22,64.754,77.155,120.773,82.509,66.363,143.612,95.01,102.295,85.772,20.645,82.664,117.751,69.453,84.715,55.482,80.702,142.686,115.356,65.505,80.036,95.387,78.597,65.01,78.153,81.629,123.514,78.057,48.174,81.783,77.208,73.284,93.118
17001,"Adams, IL",2003,89.087,36.586,65.87,86.102,119.092,79.679,67.183,148.417,100.264,100.592,85.157,118.843,84.367,124.904,70.149,83.215,54.63,88.544,131.957,112.305,66.561,85.332,94.764,80.026,73.341,83.68,86.465,119.094,84.531,134.006,98.151,78.494,79.921,92.76
17001,"Adams, IL",2004,92.557,37.294,70.758,107.519,119.147,79.832,70.738,160.592,105.729,100.556,85.387,106.657,88.171,108.609,73.538,83.415,62.087,105.364,129.236,114.313,67.505,87.181,92.81,86.138,73.134,87.314,89.783,118.264,100.058,122.445,106.81,80.197,80.853,91.854
17001,"Adams, IL",2005,91.044,37.441,69.924,119.014,116.535,81.362,74.551,150.74,109.019,92.385,91.891,69.443,86.801,107.631,77.024,87.93,61.42,114.447,123.949,113.656,64.067,87.659,98.002,81.523,77.782,89.56,91.757,116.787,107.594,89.179,108.74,82.57,83.207,95.776
17001,"Adams, IL",2006,88.873,36.391,68.408,128.14,117.56,87.71,78.121,172.482,115.491,85.834,94.633,59.996,84.765,82.239,80.467,92.144,60.913,122.699,117.707,113.279,61.978,87.086,115.318,84.953,80.475,91.619,93.661,116.754,114.471,80.1,109.269,85.192,84.115,111.259
17001,"Adams, IL",2007,86.817,44.585,73.695,137.412,113.578,90.633,78.791,182.129,103.822,83.664,96.18,43.805,84.317,77.251,80.886,94.255,65.215,125.943,113.663,108.868,66.351,81.251,112.114,81.012,88.647,92.241,94.069,114.586,117.978,66.49,108.609,86.275,84.642,107.957
17001,"Adams, IL",2008,89.608,50.573,70.109,138.954,114.902,87.172,85.436,154.754,93.535,93.133,89.92,78.85,85.735,84.525,87.254,89.095,69.134,124.002,89.222,104.022,71.973,83.793,96.033,87.963,92.609,93.557,95.21,113.66,117.034,86.979,111.98,86.86,87.832,94.882
17001,"Adams, IL",2009,87.917,48.75,66.219,108.075,127.584,105.735,87.676,118.671,88.854,89.187,104.773,68.481,83.572,90.814,90.077,105.396,66.953,101.386,61.211,101.195,67.598,87.156,85.14,82.456,80.53,91.258,93.048,113.113,97.438,70.089,95.103,89.819,84.026,84.717
17001,"Adams, IL",2010,91.001,82.971,64.35,128.332,124.585,100.341,83.862,107.362,87.119,91.744,90.183,79.495,85.631,119.894,86.3,94.203,69.654,114.596,46.685,98.578,87.407,91.882,79.042,82.422,83.05,94.068,95.926,116.746,109.16,72.376,109.373,88.483,87.711,79.468
17001,"Adams, IL",2011,93.089,90.046,55.955,148.512,128.906,106.096,86.141,136.758,96.886,95.172,94.673,58.453,85.537,124.569,88.698,99.183,71.841,131.339,47.171,92.658,94.22,89.87,74.409,88.611,84.779,98.086,99.241,112.122,123.806,57.502,118.672,90.611,87.475,76.309
17001,"Adams, IL",2012,95.352,90.759,61.397,147.495,127.492,116.885,87.087,149.446,105.13,99.237,103.683,70.712,88.468,98.735,89.512,108.887,67.215,133.419,59.281,91.069,96.84,88.683,75.046,87.175,91.166,100.572,101.278,109.096,124.848,70.236,118.295,94.121,89.892,76.678
17001,"Adams, IL",2013,92.666,86.974,,140.566,125.52,103.693,86.974,131.292,109.307,98.487,96.956,,,102.523,89.291,99.649,70.129,130.182,69.128,89.63,93.507,91.977,74.693,,97.569,100.291,100.955,108.294,122.519,,,,94.666,
17001,"Adams, IL",2014,101.83,84.576,70.644,159.144,117.399,112.077,86.912,129.994,120.443,99.707,108.763,83.274,95.525,93.966,88.755,110.109,67.08,146.293,79.018,95.959,92.572,93.42,78.586,85.94,97.86,104.792,104.894,106.036,135.922,84.885,128.927,96.023,95.562,79.597
17001,"Adams, IL",2015,106.525,90.378,81.33,159.199,110.686,114.466,89.533,108.272,126.779,100.748,101.827,17.472,101.445,89.021,90.819,106.879,79.375,148.411,97.266,97.062,95.188,96.768,107.473,90.635,103.846,105.182,104.875,101.556,139.485,40.014,121.976,99.079,100.165,105.428
17001,"Adams, IL",2016,100.872,92.078,99.027,160.468,108.862,108.744,93.168,114.792,110.572,101.198,118.811,93.177,100.504,95.913,94.124,114.726,91.719,143.942,88.365,95.787,96.634,98.035,97.568,102.954,102.244,108.942,108.121,99.207,137.228,91.737,127.806,102.077,100.065,98.212
17001,"Adams, IL",2017,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
17001,"Adams, IL",2018,98.703,107.463,98.693,110.821,98.748,98.657,106.637,183.544,94.367,103.621,96.755,117.426,98.701,105.519,106.151,97.535,93.381,105.353,106.12,102.79,109.399,101.762,100.579,102.634,97.659,102.673,102.345,98.815,103.837,113.922,106.67,101.238,99.752,100.825
17001,"Adams, IL",2019,96.546,110.961,101.949,112.819,92.756,107.217,107.925,174.511,74.634,93.797,103.731,106.389,97.61,93.858,106.987,105.165,103.768,100.125,94.461,107.341,107.231,102.076,100.563,108.073,94.422,102.493,102.271,99.867,100.55,102.673,99.35,103.588,98.3,101.449
17001,"Adams, IL",2020,78.311,122.986,81.728,94.411,83.991,80.566,106.64,177.267,70.91,86.128,94.35,118.201,78.984,84.279,105.236,88.686,106.607,86.6,90.773,101.041,111.338,99.187,105.885,120.275,96.489,95.774,95.313,90.386,89.019,109.448,89.445,97.99,97.857,107.565
17001,"Adams, IL",2021,92.451,132.87,129.309,131.137,82.537,78.472,112.519,559.018,74.807,95.59,97.753,164.919,99.63,112.882,110.657,89.84,,112.038,90.815,102.329,136.124,94.107,111.895,,95.377,105.896,104.64,91.362,,141.573,116.512,102.222,94.684,
17001,"Adams, IL",2022,98.837,87.781,128.416,145.748,88.09,81.783,126.936,120.458,84.558,101.239,100.744,157.141,104.666,77.646,124.522,92.961,117.281,125.04,101.486,105.12,94.648,89.136,103.637,90.968,92.059,105.399,104.173,91.239,124.103,139.069,116.88,101.42,90.507,102.147
17001,"Adams, IL",2023,100.38,79.037,132.223,137.128,90.754,79.578,132.115,129.122,85.43,105.79,97.142,156.495,106.63,76.111,129.545,89.936,124.961,119.733,94.361,96.835,91.494,98.042,106.61,93.208,91.386,105.175,104.153,93.533,120.229,136.559,112.934,102.557,94.703,105.036
17003,"Alexander, IL",2001,95.42,,6718.87,,,,,,,,,4.257,120.378,349.044,,112.699,,130.705,142.605,,,,,111.294,,108.651,124.272,196.13,,35.24,72.089,133.373,,
17003,"Alexander, IL",2002,83.2,,7407.153,,,,,,,201.426,,7.542,110.786,318.412,,119.364,,105.736,132.992,,,146.707,,119.046,,104.488,123.894,215.05,,36.762,63.156,131.779,,
17003,"Alexander, IL",2003,90.556,137.23,3980.987,,,,,,,,,4.075,105.207,289.405,,116.011,,114.613,147.746,,,149.557,,108.34,,102.423,122.505,217.137,,36.306,65.645,127.032,,
17003,"Alexander, IL",2004,87.357,177.106,111.993,,,,,,,176.49,,39.479,87.273,391.862,,114.474,,100.372,137.344,,178.556,157.264,,103.593,,104.811,125.185,221.158,,68.801,80.372,122.31,,
17003,"Alexander, IL",2005,99.569,93.513,865.732,,,,,,,151.754,,7.635,102.293,249.919,,122.169,,104.245,120.471,,113.978,158.687,,100.885,,99.884,123.08,233.01,,36.086,60.34,126.319,,
17003,"Alexander, IL",2006,97.813,71.659,1078.819,,,,,,,158.392,,26.645,101.362,255.715,,120.082,,116.448,109.796,,101.8,154.618,,108.216,,104.167,129.093,247.316,,47.404,71.394,126.487,,
17003,"Alexander, IL",2007,97.913,,212.293,,,,,,,,,7.459,98.153,244.16,,135.442,,113.785,100.319,,102.365,138.071,,109.911,,99.279,125.536,250.25,,30.961,59.145,126.132,,
17003,"Alexander, IL",2008,93.647,95.93,162.679,,,,,,,175.663,,70.843,93.724,195.69,,133.816,,105.545,81.219,,123.595,,,,,128.584,150.86,256.317,,70.781,84.812,158.149,,
17003,"Alexander, IL",2009,113.766,106.487,550.362,,,,,,,172.563,,36.794,115.156,156.548,,134.442,,104.74,77.258,,129.426,143.14,,112.785,,115.196,134.797,227.613,,47.294,67.45,146.993,,
17003,"Alexander, IL",2010,113.984,122.605,2568.951,,,,,,,172.726,,105.433,122.632,253.8,,143.445,,101.235,63.438,,140.064,147.454,,116.939,,124.112,138.525,207.362,,84.883,93.946,144.938,,
17003,"Alexander, IL",2011,113.201,105.28,1532.91,,,,,,,174.832,,40.385,118.118,370.327,,136.295,,105.897,59.213,,129.481,135.422,,121.738,,104.957,117.579,177.87,,42.635,66.119,132.062,,
17003,"Alexander, IL",2012,163.382,112.303,1976.351,,,,,,,164.32,,4.741,169.636,245.431,,139.22,,85.724,69.585,,130.377,131.089,,125.079,,94.202,102.951,144.741,,21.91,42.988,130.574,,
17003,"Alexander, IL",2013,103.758,160.278,1622.666,,,,,,,177.507,,64.335,109.018,199.208,,131.632,,93.14,71.873,,166.123,124.012,,,,105.171,106.648,114.202,,65.266,75.721,125.639,,
17003,"Alexander, IL",2014,95.362,144.359,1057.078,,,,,,,168.073,,,98.684,,,117.572,,91.471,80.408,,152.482,117.662,,,,103.439,102.962,101.424,,,82.097,118.103,,
17003,"Alexander, IL",2015,90.257,133.529,112.092,,,,,,,156.616,,,90.33,,,111.275,,103.731,93.407,,141.443,119.872,,135.612,,110.881,108.265,97.13,,,113.112,109.931,,
17003,"Alexander, IL",2016,91.198,103.41,126.173,,,,,,,120.122,,149.941,91.316,185.549,,99.227,,104.549,80.055,,109.136,104.093,,146.403,,104.386,102.362,93.754,,128.239,121.172,94.856,,
17003,"Alexander, IL",2017,100.0,100.0,100.0,,,,,,,100.0,,100.0,100.0,100.0,,100.0,,100.0,100.0,,100.0,100.0,,100.0,,100.0,100.0,100.0,,100.0,100.0,100.0,,
17003,"Alexander, IL",2018,86.66,94.492,4319.982,,,,,,,97.174,,85.572,100.716,125.043,,106.165,,102.451,106.852,,95.412,105.915,,125.337,,100.264,99.142,94.362,,92.411,96.608,102.336,,
17003,"Alexander, IL",2019,,107.532,,,,,,,,94.834,,117.811,,109.782,,,,94.13,94.089,,103.178,98.437,,125.729,,106.328,104.371,96.05,,109.662,104.151,107.593,,
17003,"Alexander, IL",2020,,,,,,,,,,,,83.502,,153.536,,89.378,,89.289,86.853,,100.509,87.048,,160.258,,97.919,96.394,89.889,,84.508,87.996,103.307,,
17003,"Alexander, IL",2021,,112.105,,,,,,,,,,75.204,,97.506,,83.922,,85.903,0.0,,,75.299,,122.228,,88.768,88.901,89.508,,50.82,64.412,102.355,,
17003,"Alexander, IL",2022,,89.676,,,,,,,,,,60.968,,,,,,78.718,,,98.0,80.914,,86.776,,84.037,84.873,88.746,,,57.547,99.029,,
17003,"Alexander, IL",2023,,,,,,,,,,,,62.82,,,,,,85.393,,,91.888,92.78,,84.223,,85.901,86.526,89.381,,,69.098,94.863,,
17005,"Bond, IL",2001,89.632,,57.946,44.881,,99.16,,,49.062,99.591,75.843,119.423,85.177,145.877,105.323,82.928,52.179,48.063,,176.224,,98.687,,73.398,41.212,77.536,80.698,95.586,48.087,119.423,65.551,84.726,57.494,
17005,"Bond, IL",2002,105.004,,67.828,51.629,,112.325,,,39.463,,78.848,,99.776,,112.235,88.788,61.304,41.584,,237.448,,101.155,,79.51,46.447,77.375,80.492,95.152,43.351,,52.56,92.844,61.935,
17005,"Bond, IL",2003,109.11,,77.391,51.381,,89.503,,,38.538,,78.002,,104.774,,116.923,81.73,66.139,40.792,,226.477,,109.346,,79.097,55.177,81.531,84.022,95.531,43.176,,60.905,94.328,70.497,
17005,"Bond, IL",2004,108.916,,75.429,52.294,,83.421,,,52.267,,77.526,,104.297,,116.298,79.637,74.224,51.98,,197.053,,103.516,,87.926,58.666,87.889,89.975,99.462,53.924,,79.079,93.087,71.343,
17005,"Bond, IL",2005,99.072,,64.358,55.206,,76.716,,,51.307,,83.722,,94.196,,120.177,82.154,78.965,51.775,,171.221,,94.443,,79.083,64.683,83.712,86.435,98.985,54.256,,67.785,93.391,73.133,
17005,"Bond, IL",2006,107.948,,62.005,70.366,,71.107,,,49.89,77.068,94.479,154.564,101.358,151.488,129.874,88.211,73.49,53.523,,170.634,,82.791,,84.896,65.935,88.355,90.078,97.927,55.231,154.564,74.198,96.955,70.796,
17005,"Bond, IL",2007,115.023,,77.028,56.766,,65.357,,,52.882,73.008,91.494,86.63,109.71,93.846,130.097,84.393,82.23,53.323,,142.765,,73.391,,79.594,76.953,82.384,85.008,97.079,55.951,86.63,60.527,95.796,76.178,
17005,"Bond, IL",2008,116.195,,63.955,77.059,,67.099,,,48.488,88.117,102.121,173.217,108.705,89.389,138.139,92.509,80.632,53.613,,134.469,,67.822,,88.769,80.466,88.476,90.253,98.402,56.048,173.217,70.947,99.151,77.19,
17005,"Bond, IL",2009,109.766,,54.481,56.656,,81.097,,,61.813,91.52,113.87,170.19,101.807,100.963,140.589,104.783,77.305,60.837,,109.805,,66.133,,78.209,71.799,90.463,92.343,100.962,62.217,170.19,77.589,98.338,70.387,
17005,"Bond, IL",2010,114.961,,56.918,67.388,,76.535,,,72.849,93.072,116.661,135.654,106.604,151.258,137.109,105.71,78.892,71.81,,103.668,,69.668,,81.431,80.688,96.031,97.766,105.744,72.278,135.654,88.336,100.85,77.877,
17005,"Bond, IL",2011,117.243,,57.075,79.042,,85.149,,,64.781,101.602,113.48,132.107,108.578,150.251,142.688,105.599,77.856,67.178,,100.304,,69.225,,89.509,75.525,94.181,96.375,106.409,67.986,132.107,84.174,100.416,73.941,
17005,"Bond, IL",2012,110.739,,64.538,67.501,,85.258,,,66.544,102.266,121.296,116.85,104.109,109.44,144.18,111.375,80.907,66.704,,96.452,,71.696,,88.624,88.566,94.686,97.145,108.389,67.819,116.85,77.743,105.358,84.243,
17005,"Bond, IL",2013,100.418,,75.448,66.256,,101.941,,,67.848,115.42,119.62,86.973,96.864,128.697,141.322,114.589,84.669,67.582,,92.126,,82.695,,96.386,90.216,95.387,96.385,100.94,68.937,86.973,76.062,107.6,88.326,
17005,"Bond, IL",2014,100.074,,82.701,67.293,,105.043,,,71.634,99.486,115.773,4.88,97.616,117.942,131.344,112.649,86.086,70.907,,103.766,,83.29,,94.072,95.776,91.003,93.07,102.481,72.103,4.88,65.956,106.902,92.6,
17005,"Bond, IL",2015,102.635,,91.497,85.286,,102.172,,,90.555,92.191,114.636,184.338,101.068,130.978,128.145,111.032,89.935,89.673,,109.33,,86.682,,101.026,105.293,107.631,106.367,100.737,89.679,184.338,104.316,109.54,100.53,
17005,"Bond, IL",2016,99.38,,96.367,81.651,,102.496,,,89.334,93.821,114.032,90.558,98.961,95.573,112.459,110.687,96.45,88.046,,101.407,,88.113,,108.365,101.832,99.205,99.236,99.375,88.675,90.558,89.147,105.28,98.335,
17005,"Bond, IL",2017,100.0,,100.0,100.0,,100.0,,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,
17005,"Bond, IL",2018,101.911,,78.872,93.597,,100.96,,,118.392,141.352,99.25,161.561,98.736,103.687,97.041,99.756,105.074,114.272,,112.685,,99.517,,99.499,102.553,107.792,106.288,99.623,113.6,161.561,117.981,101.729,101.796,
17005,"Bond, IL",2019,,,,89.521,,99.144,,,120.946,92.912,99.717,,106.394,97.045,98.043,99.541,115.981,115.72,,122.906,,99.931,,101.684,107.534,106.762,105.44,99.58,115.722,105.183,112.71,103.175,105.664,
17005,"Bond, IL",2020,,,,69.95,,80.542,,,117.244,94.964,94.625,135.288,88.262,90.815,83.488,90.471,,109.309,,115.24,,105.944,,109.15,110.887,102.685,102.047,99.17,,135.288,109.838,98.413,109.673,
17005,"Bond, IL",2021,111.416,,79.247,85.132,,81.33,,,140.715,109.703,87.836,217.971,106.958,72.533,83.707,85.895,,131.383,,105.181,,99.774,,95.525,109.067,110.618,108.803,100.747,,217.971,133.679,97.14,106.736,
17005,"Bond, IL",2022,118.375,,91.777,89.093,,81.309,,,141.072,,106.525,204.229,114.661,59.599,90.847,98.953,,132.313,,110.838,,99.959,,94.161,105.283,113.208,110.907,100.593,,204.229,131.11,102.931,103.971,
17005,"Bond, IL",2023,,,,94.412,,85.04,,,132.037,189.567,105.355,179.346,,58.448,93.157,99.295,,125.537,,,,113.382,,95.116,103.766,112.094,110.725,104.941,,179.346,122.77,106.382,106.16,
17007,"Boone, IL",2001,67.406,89.29,98.99,50.692,,169.8,,,227.994,,73.591,662.989,73.0,201.884,,83.824,7.398,61.549,12.813,99.412,,101.784,88.289,150.66,83.933,77.596,77.356,72.908,54.779,207.509,79.001,77.238,95.924,88.416
17007,"Boone, IL",2002,68.256,119.944,102.587,54.414,,187.761,,,210.39,,77.084,517.685,74.347,213.848,,88.782,6.786,64.284,4.418,108.898,,103.366,90.043,101.533,71.108,81.013,80.827,76.953,57.088,160.231,82.375,80.77,92.646,90.067
17007,"Boone, IL",2003,69.902,128.152,112.295,51.794,,178.418,,,208.196,,77.893,112.975,77.455,223.692,,88.578,7.469,61.616,7.304,107.874,,99.568,92.708,109.065,71.61,79.463,79.843,82.58,54.849,37.076,79.733,80.509,90.291,92.741
17007,"Boone, IL",2004,70.877,119.216,122.234,54.135,,159.141,,,170.231,,77.094,756.914,80.061,222.394,,85.878,9.175,61.842,5.814,111.359,,102.34,102.022,191.367,85.806,80.54,81.115,86.009,55.282,233.548,81.29,81.047,96.942,102.205
17007,"Boone, IL",2005,76.672,104.741,120.461,60.517,,153.965,,,153.061,87.206,81.831,142.301,84.47,223.656,72.112,89.619,13.099,67.057,4.347,115.799,94.415,105.642,110.735,143.6,97.132,84.332,84.992,90.747,60.382,45.291,84.862,85.151,103.003,110.8
17007,"Boone, IL",2006,86.854,112.255,114.655,,84.393,145.686,79.529,,,90.034,80.795,54.908,91.74,220.815,79.913,87.826,14.466,120.728,0.0,116.066,99.251,108.793,118.761,110.923,100.886,109.811,108.715,95.723,107.418,16.571,132.201,87.237,106.372,118.737
17007,"Boone, IL",2007,94.096,117.945,120.358,,127.789,134.191,74.142,,,94.259,89.605,965.583,98.695,194.45,76.967,94.523,17.169,114.799,0.0,114.465,104.089,110.634,,12.622,,108.112,107.583,100.247,102.643,291.41,125.968,90.171,,
17007,"Boone, IL",2008,99.101,136.127,105.195,,124.766,144.468,75.255,,,96.15,91.323,,100.12,106.424,77.873,97.129,48.576,99.624,0.0,111.804,112.885,104.202,96.026,,,97.68,98.5,104.235,94.085,,,,,
17007,"Boone, IL",2009,91.004,124.722,96.883,36.169,115.291,158.545,72.661,,154.998,86.664,96.193,,91.988,66.226,74.925,102.896,51.956,44.836,0.0,107.986,102.608,93.584,79.468,,,69.441,73.106,106.591,46.541,,,,,
17007,"Boone, IL",2010,90.361,112.694,106.142,59.977,123.675,169.796,80.724,,154.003,86.948,95.105,20.41,93.012,81.377,83.013,102.878,47.52,67.043,20.538,103.434,97.681,96.929,104.398,2.334,116.367,81.827,84.501,108.494,65.552,21.232,68.209,95.138,104.065,104.167
17007,"Boone, IL",2011,96.303,128.902,107.623,70.923,127.066,197.927,84.793,,136.5,88.078,92.692,1532.565,98.202,91.267,87.051,103.259,34.954,75.889,18.065,105.861,105.127,99.898,123.861,33.44,128.65,89.576,91.546,109.166,71.579,460.92,81.048,97.92,110.434,123.656
17007,"Boone, IL",2012,104.164,184.642,107.214,,105.761,200.985,91.153,,,88.17,102.902,843.185,104.67,67.305,91.966,112.872,24.511,95.953,35.464,102.426,128.388,97.289,134.533,13.486,135.349,98.187,98.636,102.662,87.776,270.33,93.129,103.169,111.23,134.26
17007,"Boone, IL",2013,93.991,136.799,107.248,100.381,106.609,153.241,92.621,,124.236,90.596,107.455,1897.937,96.2,75.768,93.402,112.353,31.677,102.165,34.57,99.012,109.934,95.966,130.805,37.462,125.284,101.988,101.695,99.153,94.208,581.855,102.821,101.199,106.71,130.594
17007,"Boone, IL",2014,94.274,139.546,81.892,99.752,105.558,147.503,92.63,,125.865,99.726,103.396,515.346,92.23,84.085,93.353,108.113,36.248,101.707,41.997,101.803,116.42,94.524,130.51,57.906,118.269,99.569,99.139,95.415,94.4,175.735,99.234,99.927,103.229,130.348
17007,"Boone, IL",2015,97.883,126.184,102.171,104.587,106.359,133.73,90.616,,132.604,97.186,96.041,1308.751,98.579,84.122,91.494,100.085,50.911,106.684,39.956,99.083,109.365,103.852,143.269,73.552,124.14,103.208,102.554,96.864,100.573,407.545,105.541,100.866,111.297,143.115
17007,"Boone, IL",2016,100.126,102.132,99.775,96.495,103.913,113.526,92.861,,124.18,98.767,104.381,4792.766,100.07,98.562,93.479,105.392,72.619,98.566,72.418,97.723,100.187,109.268,120.625,27.416,111.531,105.065,104.192,96.579,95.766,1443.862,107.749,102.36,110.109,120.418
17007,"Boone, IL",2017,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
17007,"Boone, IL",2018,103.909,199.686,101.947,135.337,95.005,96.647,106.732,,75.812,101.356,91.3,90.984,103.598,106.277,106.071,91.911,100.139,130.912,113.969,103.216,142.752,103.601,122.91,183.31,89.949,114.658,113.183,100.576,127.623,107.541,127.307,102.269,98.43,123.045
17007,"Boone, IL",2019,103.092,154.801,87.218,127.785,92.981,100.042,111.082,,64.526,107.585,104.843,53.144,100.581,114.453,110.061,104.266,109.86,123.072,88.028,97.048,127.442,99.114,134.569,206.496,76.345,114.265,113.066,102.778,121.654,78.406,121.628,106.921,90.417,134.73
17007,"Boone, IL",2020,79.535,160.514,86.812,104.413,81.886,92.145,105.999,,54.148,94.942,89.062,274.608,80.665,111.219,104.636,89.394,75.617,100.673,71.346,90.41,122.564,100.482,121.715,314.658,68.955,98.424,98.357,97.438,98.009,126.296,102.579,94.152,88.436,122.142
17007,"Boone, IL",2021,92.575,174.799,138.326,86.605,66.459,97.767,102.558,,55.089,100.142,99.615,1312.619,99.62,115.941,100.514,99.386,91.876,84.366,66.687,88.347,131.605,105.346,129.697,454.976,66.191,97.608,97.77,98.664,85.26,410.416,92.248,101.697,90.47,130.426
17007,"Boone, IL",2022,80.448,289.93,156.276,88.044,73.533,92.193,95.324,,50.72,104.937,,1094.744,91.96,126.306,94.092,,88.423,85.298,95.911,96.399,183.416,101.448,118.878,,,99.533,99.71,100.725,85.699,367.826,94.331,103.485,,
17007,"Boone, IL",2023,81.674,291.149,151.75,79.157,68.197,86.587,88.047,,66.328,125.801,,494.349,92.353,132.13,86.925,,92.273,78.52,106.081,87.293,195.741,111.842,103.507,,,96.239,97.246,105.204,80.028,207.181,88.255,102.553,,
17009,"Brown, IL",2001,,77.14,,,,,,,,,,1206.344,167.717,61.939,46.506,101.453,,23.923,,,,83.805,,61.55,,47.679,54.103,130.688,,1227.43,132.148,42.239,,
17009,"Brown, IL",2002,,,,,,,,,,96.161,,,176.337,60.102,47.225,108.448,,,,,,92.851,,80.389,,49.92,56.46,134.343,,,132.65,44.532,,
17009,"Brown, IL",2003,,,,,,,,,,99.252,,,137.233,47.447,47.999,103.325,,,,,,99.419,,74.146,,59.887,64.751,121.714,,,188.263,51.826,,
17009,"Brown, IL",2004,,,,,93.62,,66.65,,,103.194,,,66.763,52.796,73.706,98.7,,,,,,106.803,,115.927,,62.633,66.769,114.736,,,190.5,54.595,,
17009,"Brown, IL",2005,,,,,78.6,,75.113,,,,,,54.647,39.738,76.474,102.678,,,,,98.235,104.303,,93.263,,60.171,64.329,112.642,,,136.317,55.259,,
17009,"Brown, IL",2006,,,,,,,,,,,,,64.296,36.858,71.794,101.574,,,,,88.06,95.118,,102.154,,60.155,64.288,112.304,,,168.68,53.471,,
17009,"Brown, IL",2007,,,,,,,,,,,,,74.833,37.798,72.771,108.941,,,,,101.552,89.121,,41.537,,62.513,66.011,106.49,,,117.285,59.035,,
17009,"Brown, IL",2008,,88.016,,,,,,,,124.634,,,68.749,45.351,78.077,109.487,,,,,108.034,83.853,,38.392,,65.261,68.477,105.605,,,115.092,62.106,,
17009,"Brown, IL",2009,,96.492,,,,,,,,130.368,,,75.081,54.605,84.07,131.654,,,,,115.065,81.96,,0.0,,69.022,71.825,104.112,,,173.509,62.673,,
17009,"Brown, IL",2010,,,,,,,,,,,,,124.601,89.6,83.193,111.907,,,,,123.148,112.066,,0.287,,70.088,73.136,108.23,,,176.264,63.643,,
17009,"Brown, IL",2011,,136.955,,,,,,,,130.692,,878.729,129.795,101.467,85.17,117.671,,158.387,,,134.107,,,32.119,,69.934,72.898,107.026,,893.89,155.883,64.718,,
17009,"Brown, IL",2012,,194.544,,,,,,,,109.033,,996.323,169.81,95.407,86.26,126.612,,220.039,,,149.083,,,51.281,,75.344,77.786,105.773,,1024.671,167.453,69.755,,
17009,"Brown, IL",2013,,194.23,,,,,,,,107.363,,1377.33,120.691,94.336,99.833,114.311,,178.947,,,148.033,,,17.853,,82.17,83.577,99.448,,1405.695,192.616,75.429,,
17009,"Brown, IL",2014,,178.66,,,,,,,,104.714,,156.559,115.119,83.843,100.452,125.698,,153.603,,,139.379,,,72.18,,83.177,84.408,98.268,,177.474,87.93,83.272,,
17009,"Brown, IL",2015,,196.044,,,,,,,,98.922,,1391.28,,81.2,102.782,111.206,,119.201,,,144.364,,,79.385,,94.322,94.805,100.159,,1392.991,164.093,90.246,,
17009,"Brown, IL",2016,,93.965,,,104.327,,101.007,,,97.656,,35.743,107.811,92.814,101.926,121.743,,85.113,,,95.913,99.655,,54.312,,93.792,94.096,97.471,,35.919,88.794,94.088,,
17009,"Brown, IL",2017,,100.0,,,100.0,,100.0,,,100.0,,100.0,100.0,100.0,100.0,100.0,,100.0,,,100.0,100.0,,100.0,,100.0,100.0,100.0,,100.0,100.0,100.0,,
17009,"Brown, IL",2018,,,,,100.528,,106.129,,,,,619.853,94.209,85.347,104.564,97.109,,117.38,,,104.501,,,138.256,,105.044,104.489,98.289,,622.637,118.989,104.218,,
17009,"Brown, IL",2019,,,,,105.878,,109.756,,,122.891,,285.885,112.301,75.837,108.677,,,110.719,,,,,,152.504,,109.106,108.582,102.733,,292.752,92.23,110.058,,
17009,"Brown, IL",2020,,80.133,,,,,,,,113.603,,717.156,105.132,60.01,104.559,89.977,,138.852,,,97.648,112.12,,181.439,,102.208,101.693,95.955,,726.118,103.202,102.137,,
