GeoFIPS,GeoName,year,Accommodation and food services,Administrative and support and waste management and remediation services,"Arts, entertainment, and recreation",Durable goods manufacturing,Educational services,Finance and insurance,Health care and social assistance,Management of companies and enterprises,Nondurable goods manufacturing,"Professional, scientific, and technical services",Real estate and rental and leasing,"Agriculture, forestry, fishing and hunting","Arts, entertainment, recreation, accommodation, and food services",Construction,"Educational services, health care, and social assistance","Finance, insurance, real estate, rental, and leasing",Information,Manufacturing,"Mining, quarrying, and oil and gas extraction",Other services (except government and government enterprises),Professional and business services,Retail trade,Transportation and warehousing,Utilities,Wholesale trade,Private industries,All industry total,Government and government enterprises,Manufacturing and information,Natural resources and mining,Private goods-producing industries 2/,Private services-providing industries 3/,Trade,Transportation and utilities
17001,"Adams, IL",2001,75938.0,41317.0,14307.0,,37444.0,208753.0,302920.0,16294.0,,74201.0,338497.0,13756.0,90167.0,176011.0,338915.0,549417.0,31750.0,449386.0,56353.0,97189.0,132135.0,214772.0,104841.0,9834.0,167513.0,2391054.0,2729402.0,350597.0,479710.0,56414.0,678000.0,1720207.0,384986.0,114206.0
17001,"Adams, IL",2002,76916.0,39250.0,14095.0,287831.0,36563.0,218324.0,307694.0,13184.0,175606.0,79415.0,332277.0,18295.0,90885.0,177248.0,343046.0,552339.0,45235.0,450226.0,54452.0,108554.0,132002.0,224680.0,99634.0,11298.0,172784.0,2448963.0,2793895.0,357137.0,499111.0,61074.0,683046.0,1774516.0,400504.0,110649.0
17001,"Adams, IL",2003,78555.0,41965.0,14338.0,321207.0,36054.0,210836.0,311495.0,13625.0,185319.0,78093.0,329893.0,105314.0,92757.0,188015.0,346485.0,542562.0,44541.0,493972.0,50358.0,105683.0,134129.0,239548.0,98983.0,11504.0,194927.0,2622162.0,2959431.0,344358.0,540507.0,169891.0,819746.0,1804058.0,436775.0,110224.0
17001,"Adams, IL",2004,81615.0,42776.0,15402.0,401105.0,36071.0,211241.0,327978.0,14742.0,195418.0,78065.0,330783.0,94516.0,96940.0,163487.0,363219.0,543863.0,50620.0,587811.0,49320.0,107572.0,136033.0,244740.0,96942.0,12382.0,194377.0,2736017.0,3072999.0,341958.0,639789.0,155235.0,892072.0,1843200.0,441866.0,109148.0
17001,"Adams, IL",2005,80280.0,42945.0,15221.0,443988.0,35280.0,215288.0,345654.0,13838.0,201500.0,71721.0,355981.0,61538.0,95433.0,162015.0,380439.0,573303.0,50076.0,638486.0,47302.0,106954.0,129105.0,246081.0,102365.0,11719.0,206732.0,2806402.0,3140568.0,337687.0,687978.0,113061.0,908185.0,1897747.0,454732.0,113808.0
17001,"Adams, IL",2006,78366.0,41741.0,14891.0,478035.0,35590.0,232086.0,362208.0,15834.0,213462.0,66636.0,366604.0,53166.0,93195.0,123792.0,397446.0,600777.0,49663.0,684519.0,44920.0,106599.0,124896.0,244473.0,120452.0,12212.0,213890.0,2870909.0,3205728.0,337591.0,731950.0,101550.0,912606.0,1958020.0,459693.0,132207.0
17001,"Adams, IL",2007,76553.0,51140.0,16041.0,512623.0,34385.0,239819.0,365316.0,16719.0,191895.0,64951.0,372598.0,38818.0,92702.0,116284.0,399514.0,614540.0,53170.0,702616.0,43376.0,102448.0,133707.0,228091.0,117105.0,11646.0,235608.0,2890418.0,3219690.0,331321.0,754374.0,84295.0,907097.0,1982907.0,462576.0,128282.0
17001,"Adams, IL",2008,79014.0,58008.0,15261.0,518374.0,34785.0,230662.0,396125.0,14206.0,172881.0,72302.0,348347.0,69874.0,94261.0,127233.0,430966.0,580898.0,56366.0,691788.0,34049.0,97887.0,145037.0,235229.0,100309.0,12645.0,246139.0,2931657.0,3258738.0,328645.0,748334.0,110271.0,935250.0,1996350.0,480011.0,112745.0
17001,"Adams, IL",2009,77523.0,55916.0,14414.0,403181.0,38625.0,279780.0,406510.0,10894.0,164230.0,69239.0,405885.0,60685.0,91883.0,136700.0,444913.0,687184.0,54587.0,565617.0,23359.0,95228.0,136220.0,244668.0,88931.0,11853.0,214035.0,2859623.0,3184763.0,327063.0,623034.0,88858.0,794295.0,2064358.0,459208.0,100667.0
17001,"Adams, IL",2010,80243.0,95169.0,14007.0,478749.0,37717.0,265507.0,388824.0,9856.0,161022.0,71224.0,349363.0,70446.0,94147.0,180474.0,426257.0,614203.0,56789.0,639316.0,17816.0,92764.0,176137.0,257937.0,82561.0,11848.0,220733.0,2947669.0,3283240.0,337568.0,697986.0,91757.0,913477.0,2033646.0,479347.0,94430.0
17001,"Adams, IL",2011,82084.0,103284.0,12180.0,554035.0,39025.0,280736.0,399392.0,12554.0,179074.0,73885.0,366757.0,51799.0,94043.0,187510.0,438102.0,646672.0,58573.0,732722.0,18001.0,87194.0,189868.0,252288.0,77722.0,12738.0,225327.0,3073569.0,3396698.0,324197.0,791635.0,72900.0,991137.0,2082552.0,478056.0,90676.0
17001,"Adams, IL",2012,84079.0,104102.0,13364.0,550240.0,38597.0,309283.0,403779.0,13719.0,194312.0,77041.0,401664.0,62662.0,97266.0,148623.0,442119.0,709946.0,54801.0,744325.0,22623.0,85698.0,195146.0,248955.0,78387.0,12531.0,242304.0,3151458.0,3466423.0,315448.0,798300.0,89044.0,987988.0,2163235.0,491269.0,91114.0
17001,"Adams, IL",2013,81710.0,99760.0,,524391.0,38000.0,274378.0,403254.0,12053.0,202033.0,76459.0,375604.0,,,154326.0,441029.0,649712.0,57177.0,726267.0,26381.0,84344.0,188430.0,258202.0,78019.0,,259320.0,3142676.0,3455367.0,313130.0,783410.0,,,,517359.0,
17001,"Adams, IL",2014,89791.0,97010.0,15377.0,593696.0,35541.0,296561.0,402969.0,11933.0,222615.0,77406.0,421343.0,73794.0,105025.0,141444.0,438383.0,717911.0,54691.0,816149.0,30155.0,90300.0,186546.0,262252.0,82084.0,12354.0,260096.0,3283704.0,3590184.0,306601.0,869109.0,107616.0,1076792.0,2206939.0,522253.0,94583.0
17001,"Adams, IL",2015,93931.0,103665.0,17703.0,593902.0,33509.0,302884.0,415121.0,9939.0,234325.0,78214.0,394474.0,15483.0,111533.0,134001.0,448576.0,696850.0,64715.0,827962.0,37119.0,91338.0,191818.0,271651.0,112258.0,13029.0,276005.0,3295940.0,3589551.0,293646.0,891892.0,50729.0,1018731.0,2277192.0,547409.0,125277.0
17001,"Adams, IL",2016,88946.0,105615.0,21555.0,598634.0,32957.0,287743.0,431973.0,10538.0,204370.0,78563.0,460269.0,82570.0,110499.0,144375.0,464901.0,748013.0,74779.0,803032.0,33722.0,90139.0,194731.0,275209.0,101912.0,14800.0,271746.0,3413743.0,3700649.0,286855.0,877461.0,116303.0,1067423.0,2346095.0,546861.0,116703.0
17001,"Adams, IL",2017,88177.0,114701.0,21767.0,373056.0,30274.0,264605.0,463650.0,9180.0,184830.0,77633.0,387395.0,88616.0,109945.0,150527.0,493924.0,652000.0,81531.0,557886.0,38162.0,94103.0,201515.0,280725.0,104452.0,14375.0,265783.0,3133545.0,3422692.0,289147.0,639417.0,126779.0,835192.0,2298352.0,546508.0,118827.0
17001,"Adams, IL",2018,87034.0,123262.0,21483.0,413426.0,29895.0,261051.0,494421.0,16849.0,174419.0,80444.0,374825.0,104059.0,108516.0,158835.0,524305.0,635930.0,76135.0,587752.0,40498.0,96728.0,220456.0,285670.0,105057.0,14754.0,259561.0,3217293.0,3502952.0,285722.0,663950.0,144429.0,890904.0,2326802.0,545155.0,119807.0
17001,"Adams, IL",2019,85131.0,127274.0,22191.0,420878.0,28081.0,283702.0,500394.0,16020.0,137945.0,72818.0,401847.0,94278.0,107317.0,141282.0,528437.0,685673.0,84603.0,558582.0,36048.0,101010.0,216087.0,286553.0,105041.0,15536.0,250958.0,3211674.0,3500413.0,288762.0,642931.0,130168.0,829763.0,2380822.0,537220.0,120549.0
17001,"Adams, IL",2020,69052.0,141067.0,17790.0,352207.0,25427.0,213182.0,494437.0,16273.0,131063.0,66864.0,365506.0,104746.0,86839.0,126864.0,519786.0,578235.0,86918.0,483130.0,34641.0,95082.0,224362.0,278442.0,110599.0,17290.0,256452.0,3001136.0,3262255.0,261348.0,569201.0,138757.0,747036.0,2252156.0,534797.0,127817.0
17001,"Adams, IL",2021,81521.0,152404.0,28147.0,489215.0,24987.0,207642.0,521692.0,51318.0,138267.0,74210.0,378692.0,146146.0,109537.0,169919.0,546559.0,585759.0,,625043.0,34657.0,96294.0,274310.0,264182.0,116876.0,,253496.0,3318310.0,3581502.0,264171.0,,179485.0,973103.0,2349413.0,517457.0,
17001,"Adams, IL",2022,87152.0,100686.0,27953.0,543720.0,26668.0,216402.0,588539.0,11058.0,156288.0,78595.0,390278.0,139252.0,115075.0,116879.0,615044.0,606105.0,95621.0,697578.0,38730.0,98921.0,190729.0,250228.0,108251.0,13077.0,244676.0,3302711.0,3565528.0,263814.0,793538.0,176310.0,976177.0,2330993.0,494628.0,121378.0
17001,"Adams, IL",2023,88513.0,90657.0,28781.0,511563.0,27475.0,210567.0,612553.0,11853.0,157901.0,82129.0,376321.0,138680.0,117234.0,114567.0,639855.0,586384.0,101882.0,667973.0,36010.0,91124.0,184375.0,275227.0,111357.0,13399.0,242888.0,3295709.0,3564837.0,270447.0,768768.0,173127.0,943217.0,2357123.0,517561.0,124812.0
17003,"Alexander, IL",2001,3136.0,,739.0,3689.0,,7404.0,,0.0,16843.0,,27897.0,860.0,3969.0,3616.0,25432.0,35074.0,1732.0,20467.0,13096.0,7511.0,,,21196.0,3149.0,1283.0,136875.0,193045.0,57592.0,21903.0,10355.0,33219.0,106560.0,,23905.0
17003,"Alexander, IL",2002,2734.0,,815.0,,,7317.0,,0.0,,1105.0,30019.0,1524.0,3653.0,3298.0,25836.0,37148.0,,16557.0,12213.0,7894.0,,5815.0,16864.0,3368.0,1236.0,131631.0,192459.0,63147.0,,10803.0,29102.0,105287.0,7241.0,20021.0
17003,"Alexander, IL",2003,2976.0,1438.0,438.0,,,6182.0,,0.0,,,30031.0,823.0,3469.0,2998.0,24719.0,36104.0,,17947.0,13568.0,8290.0,,5928.0,,3065.0,,129029.0,190301.0,63760.0,,10669.0,30249.0,101494.0,,
17003,"Alexander, IL",2004,2871.0,1856.0,12.0,,,5639.0,,0.0,,969.0,30069.0,7976.0,2878.0,4059.0,21374.0,35626.0,,15717.0,12612.0,7836.0,2851.0,6233.0,,2931.0,,132037.0,194463.0,64941.0,,20218.0,37036.0,97721.0,,
17003,"Alexander, IL",2005,3272.0,980.0,95.0,,,5638.0,,0.0,,833.0,32449.0,1542.0,3373.0,2589.0,22065.0,38021.0,,16324.0,11063.0,7469.0,1820.0,6289.0,,2854.0,,125831.0,191193.0,68421.0,,10604.0,27805.0,100925.0,,
17003,"Alexander, IL",2006,3214.0,751.0,119.0,,,5810.0,,0.0,,869.0,31639.0,5383.0,3342.0,2649.0,22860.0,37371.0,1869.0,18234.0,10083.0,6174.0,1625.0,6128.0,,3061.0,,131226.0,200535.0,72622.0,20053.0,13930.0,32898.0,101059.0,,
17003,"Alexander, IL",2007,3218.0,,23.0,,,5138.0,,0.0,,,37055.0,1507.0,3236.0,2529.0,22263.0,42151.0,1685.0,17817.0,9212.0,5697.0,1634.0,5472.0,,3109.0,,125069.0,195008.0,73484.0,19382.0,9098.0,27254.0,100775.0,,
17003,"Alexander, IL",2008,3077.0,1005.0,18.0,,,4896.0,,0.0,,964.0,36780.0,14312.0,3090.0,2027.0,23132.0,41646.0,1851.0,16527.0,7458.0,5735.0,1973.0,,41108.0,,1346.0,161986.0,234347.0,75265.0,18406.0,20799.0,39082.0,126356.0,,
17003,"Alexander, IL",2009,3739.0,1116.0,61.0,,,6089.0,,0.0,,947.0,35977.0,7433.0,3797.0,1622.0,23293.0,41840.0,2166.0,16401.0,7095.0,5537.0,2066.0,5673.0,29683.0,3191.0,1656.0,145120.0,209395.0,66837.0,18722.0,13898.0,31081.0,117442.0,7491.0,32255.0
17003,"Alexander, IL",2010,3746.0,1285.0,283.0,,,5186.0,,0.0,,948.0,39420.0,21300.0,4043.0,2629.0,24318.0,44642.0,2285.0,15852.0,5826.0,5354.0,2236.0,5844.0,22688.0,3308.0,1967.0,156352.0,215185.0,60890.0,18347.0,24943.0,43291.0,115800.0,7973.0,25684.0
17003,"Alexander, IL",2011,3720.0,1103.0,169.0,,,5293.0,,0.0,,959.0,37153.0,8159.0,3895.0,3836.0,21994.0,42417.0,2355.0,16582.0,5438.0,5066.0,2067.0,5367.0,17245.0,3444.0,2149.0,132221.0,182648.0,52230.0,19146.0,12528.0,30468.0,105513.0,7660.0,20589.0
17003,"Alexander, IL",2012,5369.0,1177.0,217.0,,,5475.0,,0.0,,902.0,37894.0,958.0,5593.0,2542.0,21568.0,43327.0,2040.0,13423.0,6390.0,4056.0,2081.0,5196.0,15660.0,3538.0,1932.0,118673.0,159924.0,42502.0,15668.0,6438.0,19809.0,104324.0,7268.0,19141.0
17003,"Alexander, IL",2013,3410.0,1679.0,178.0,4779.0,,,,0.0,9813.0,974.0,,12997.0,3594.0,2064.0,22386.0,40966.0,,14585.0,6600.0,4219.0,2652.0,4915.0,13574.0,,2837.0,132491.0,165669.0,33534.0,,19179.0,34893.0,100382.0,7873.0,
17003,"Alexander, IL",2014,3134.0,1512.0,116.0,4176.0,,4867.0,,0.0,10157.0,922.0,31776.0,,3254.0,,21333.0,36590.0,,14323.0,7384.0,4397.0,2434.0,4663.0,12877.0,,4230.0,130309.0,159942.0,29782.0,,,37831.0,94361.0,8991.0,
17003,"Alexander, IL",2015,2966.0,1399.0,12.0,,,,,0.0,,859.0,,,2978.0,,14287.0,34630.0,,16243.0,8578.0,,2258.0,4751.0,,3836.0,,139685.0,168179.0,28521.0,,,52122.0,87831.0,,
17003,"Alexander, IL",2016,2997.0,1083.0,14.0,,,,,0.0,,659.0,,30291.0,3011.0,1922.0,6108.0,30881.0,,16371.0,7352.0,,1742.0,4126.0,,4142.0,,131503.0,159010.0,27530.0,,37684.0,55836.0,75787.0,,
17003,"Alexander, IL",2017,3286.0,1048.0,11.0,,,,,0.0,,549.0,,20202.0,3297.0,1036.0,,31121.0,,15659.0,9183.0,,1596.0,3963.0,,2829.0,,125977.0,155341.0,29364.0,,29385.0,46080.0,79897.0,,
17003,"Alexander, IL",2018,2848.0,990.0,475.0,,,,,0.0,,533.0,,17287.0,3321.0,1295.0,,33040.0,,16043.0,9812.0,,1523.0,4198.0,,3546.0,,126309.0,154008.0,27709.0,,27156.0,44517.0,81763.0,,
17003,"Alexander, IL",2019,,1127.0,,,,,,0.0,,520.0,30130.0,23801.0,,1137.0,,,,14740.0,8640.0,,1647.0,3901.0,,3557.0,,133949.0,162131.0,28204.0,,32225.0,47993.0,85963.0,,
17003,"Alexander, IL",2020,,,,,,,,0.0,,,,16869.0,,1590.0,,27816.0,,13982.0,7976.0,,1605.0,3450.0,,4534.0,,123355.0,149739.0,26395.0,,24833.0,40549.0,82539.0,,
17003,"Alexander, IL",2021,,1175.0,,,,,,141.0,,,,15193.0,,1010.0,5054.0,26118.0,346.0,13451.0,0.0,,,2984.0,,3458.0,,111827.0,138099.0,26283.0,13819.0,14934.0,29681.0,81778.0,,
17003,"Alexander, IL",2022,,940.0,,,,,,,,,,12317.0,,,,,358.0,12326.0,,1945.0,1565.0,3207.0,,2455.0,,105868.0,131842.0,26059.0,12696.0,,26518.0,79121.0,,
17003,"Alexander, IL",2023,,,,,,,,,,,,12691.0,,,,,414.0,13372.0,,1843.0,1467.0,3677.0,,2383.0,,108215.0,134411.0,26246.0,13792.0,,31841.0,75793.0,,
17005,"Bond, IL",2001,7869.0,,813.0,9687.0,,25640.0,,,52837.0,5485.0,47737.0,21199.0,8674.0,27418.0,47348.0,73640.0,5409.0,62136.0,0.0,21169.0,,21298.0,,8417.0,26432.0,342396.0,436340.0,94734.0,67152.0,21199.0,108700.0,233649.0,49283.0,
17005,"Bond, IL",2002,9219.0,7327.0,952.0,11144.0,,29045.0,,,42500.0,,49629.0,,10160.0,,50455.0,78844.0,6355.0,53760.0,0.0,28524.0,,21831.0,,9117.0,29789.0,341686.0,435224.0,94304.0,60539.0,,87159.0,256037.0,53090.0,
17005,"Bond, IL",2003,9579.0,8252.0,1086.0,11090.0,,23143.0,,,41503.0,,49097.0,,10669.0,,52562.0,72576.0,6857.0,52736.0,0.0,27206.0,,23598.0,,9070.0,35389.0,360037.0,454310.0,94680.0,60295.0,,100997.0,260127.0,60429.0,
17005,"Bond, IL",2004,9562.0,6852.0,1059.0,11288.0,,21571.0,,,56289.0,,48797.0,,10621.0,,52282.0,70718.0,7695.0,67199.0,0.0,23671.0,,22340.0,,10083.0,37627.0,388113.0,486502.0,98576.0,75304.0,,131133.0,256707.0,61154.0,
17005,"Bond, IL",2005,8698.0,,904.0,11916.0,,19837.0,,,55255.0,,52697.0,,9592.0,,54025.0,72953.0,8186.0,66935.0,0.0,20568.0,,20382.0,,9068.0,41486.0,369671.0,467356.0,98103.0,75767.0,,112405.0,257544.0,62688.0,
17005,"Bond, IL",2006,9477.0,,870.0,15188.0,,18387.0,,,53729.0,4245.0,59468.0,27437.0,10321.0,28473.0,58385.0,78332.0,7619.0,69194.0,0.0,20498.0,,17867.0,,9735.0,42289.0,390172.0,487055.0,97054.0,77129.0,27437.0,123041.0,267374.0,60685.0,
17005,"Bond, IL",2007,10098.0,,1081.0,12253.0,,16900.0,,,56951.0,4021.0,57589.0,15378.0,11172.0,17639.0,58485.0,74941.0,8525.0,68936.0,0.0,17150.0,,15839.0,,9127.0,49356.0,363804.0,459641.0,96214.0,78133.0,15378.0,100370.0,264177.0,65299.0,
17005,"Bond, IL",2008,10201.0,,898.0,16633.0,,17350.0,,,52220.0,4853.0,64277.0,30749.0,11070.0,16801.0,62100.0,82148.0,8359.0,69311.0,0.0,16153.0,,14637.0,,10179.0,51609.0,390707.0,488003.0,97525.0,78269.0,30749.0,117649.0,273428.0,66166.0,
17005,"Bond, IL",2009,9637.0,,765.0,12229.0,,20970.0,,,66569.0,5041.0,71673.0,30211.0,10367.0,18976.0,63201.0,93047.0,8014.0,78650.0,0.0,13190.0,,14272.0,,8968.0,46050.0,399480.0,499302.0,100062.0,86884.0,30211.0,128663.0,271187.0,60335.0,
17005,"Bond, IL",2010,10093.0,,799.0,14546.0,,19790.0,,,78455.0,5126.0,73429.0,24081.0,10856.0,28430.0,61637.0,93870.0,8179.0,92835.0,0.0,12453.0,,15035.0,,9338.0,51751.0,424071.0,528626.0,104802.0,100934.0,24081.0,146485.0,278113.0,66755.0,
17005,"Bond, IL",2011,10293.0,,801.0,17061.0,,22017.0,,,69766.0,5596.0,71427.0,23451.0,11057.0,28240.0,64145.0,93772.0,8071.0,86847.0,0.0,12049.0,,14940.0,,10264.0,48439.0,415899.0,521102.0,105460.0,94940.0,23451.0,139584.0,276917.0,63381.0,
17005,"Bond, IL",2012,9722.0,,906.0,14570.0,,22046.0,,,71664.0,5633.0,76346.0,20742.0,10601.0,20570.0,64816.0,98901.0,8388.0,86235.0,0.0,11586.0,,15473.0,,10163.0,56803.0,418129.0,525269.0,107423.0,94707.0,20742.0,128918.0,290547.0,72212.0,
17005,"Bond, IL",2013,8816.0,,1059.0,14301.0,,26359.0,,,73069.0,6357.0,75292.0,15439.0,9864.0,24189.0,63531.0,101755.0,8778.0,87370.0,0.0,11067.0,,17847.0,,11053.0,57862.0,421224.0,521161.0,100041.0,96269.0,15439.0,126131.0,296729.0,75712.0,
17005,"Bond, IL",2014,8786.0,,1161.0,14525.0,,27162.0,,,77147.0,5480.0,72870.0,866.0,9940.0,22168.0,59045.0,100032.0,8925.0,91669.0,0.0,12465.0,,17975.0,,10787.0,61428.0,401868.0,503237.0,101568.0,100690.0,866.0,109372.0,294803.0,79376.0,
17005,"Bond, IL",2015,9010.0,,1285.0,18409.0,,26419.0,,,97524.0,5078.0,72155.0,32723.0,10292.0,24618.0,57607.0,98596.0,9324.0,115929.0,0.0,13133.0,,18707.0,,11585.0,67532.0,475296.0,575134.0,99840.0,125235.0,32723.0,172983.0,302079.0,86172.0,
17005,"Bond, IL",2016,8725.0,,1353.0,17624.0,,26503.0,,,96208.0,5168.0,71775.0,16075.0,10077.0,17963.0,50556.0,98290.0,9999.0,113825.0,0.0,12182.0,,19016.0,,12426.0,65312.0,438088.0,536577.0,98489.0,123832.0,16075.0,147830.0,290330.0,84291.0,
17005,"Bond, IL",2017,8779.0,,1404.0,21585.0,,25858.0,,,107695.0,5508.0,62942.0,17751.0,10183.0,18795.0,44955.0,88800.0,10367.0,129280.0,0.0,12013.0,,21581.0,,11467.0,64137.0,441597.0,540705.0,99109.0,139647.0,17751.0,165827.0,275770.0,85718.0,
17005,"Bond, IL",2018,8947.0,,1107.0,20203.0,,26106.0,,,127502.0,7785.0,62470.0,28679.0,10054.0,19488.0,43625.0,88583.0,10893.0,147731.0,0.0,13536.0,,21477.0,,11410.0,65774.0,476007.0,574706.0,98735.0,158639.0,28679.0,195643.0,280538.0,87258.0,
17005,"Bond, IL",2019,,,,19323.0,,25636.0,,,130253.0,5117.0,62764.0,,10834.0,18240.0,44075.0,88392.0,12024.0,149602.0,,14764.0,,21567.0,,11660.0,68969.0,471458.0,570121.0,98692.0,161602.0,18671.0,186904.0,284527.0,90574.0,
17005,"Bond, IL",2020,,1952.0,,15099.0,,20826.0,,0.0,126265.0,5230.0,59559.0,24016.0,8988.0,17069.0,37532.0,80338.0,,141315.0,0.0,13843.0,7241.0,22864.0,,12516.0,71120.0,453454.0,551771.0,98286.0,,24016.0,182141.0,271394.0,94010.0,
17005,"Bond, IL",2021,9781.0,,1113.0,18376.0,,21030.0,,0.0,151543.0,6042.0,55286.0,38693.0,10892.0,13633.0,37630.0,76275.0,,169851.0,0.0,12635.0,,21533.0,,10954.0,69952.0,488484.0,588303.0,99849.0,,38693.0,221675.0,267884.0,91492.0,
17005,"Bond, IL",2022,10392.0,4886.0,1288.0,19231.0,,21024.0,,0.0,151928.0,,67049.0,36254.0,11676.0,11202.0,40840.0,87871.0,,171054.0,0.0,13315.0,,21573.0,,10798.0,67526.0,499923.0,599683.0,99696.0,,36254.0,217416.0,283854.0,89122.0,
17005,"Bond, IL",2023,,5568.0,,20379.0,,21989.0,,0.0,142197.0,10441.0,66313.0,31837.0,,10986.0,41879.0,88174.0,,162294.0,0.0,,16181.0,24469.0,,10907.0,66553.0,495005.0,598697.0,104006.0,,31837.0,203585.0,293371.0,90999.0,
17007,"Boone, IL",2001,19385.0,17102.0,5365.0,310016.0,,57408.0,,,111568.0,,198568.0,10509.0,24950.0,212986.0,,254520.0,5846.0,406529.0,508.0,46808.0,,80988.0,69695.0,268.0,40165.0,1200167.0,1334801.0,130383.0,405104.0,11520.0,609534.0,598705.0,122229.0,69953.0
17007,"Boone, IL",2002,19630.0,22973.0,5560.0,332776.0,,63481.0,,,102954.0,,207992.0,8206.0,25411.0,225608.0,,269572.0,5363.0,424594.0,175.0,51274.0,,82247.0,71081.0,181.0,34028.0,1253023.0,1394694.0,137616.0,422180.0,8895.0,635565.0,626078.0,118051.0,71259.0
17007,"Boone, IL",2003,20103.0,24545.0,6086.0,316755.0,,60322.0,,,101880.0,,210176.0,1791.0,26473.0,235993.0,,268953.0,5902.0,406973.0,290.0,50792.0,,79224.0,73184.0,194.0,34268.0,1229046.0,1377711.0,147681.0,405623.0,2058.0,615176.0,624055.0,115051.0,73376.0
17007,"Boone, IL",2004,20384.0,22834.0,6625.0,331068.0,,53804.0,,,83302.0,,208019.0,11998.0,27364.0,234624.0,,260754.0,7251.0,408463.0,231.0,52433.0,,81430.0,80537.0,341.0,41062.0,1245708.0,1399653.0,153812.0,408821.0,12965.0,627189.0,628227.0,123525.0,80863.0
17007,"Boone, IL",2005,22050.0,20061.0,6529.0,370099.0,,52055.0,,0.0,74900.0,22939.0,220800.0,2256.0,28871.0,235956.0,42704.0,272113.0,10351.0,442910.0,172.0,54524.0,42919.0,84057.0,87414.0,256.0,46481.0,1304352.0,1466549.0,162285.0,446535.0,2514.0,654749.0,660038.0,131249.0,87663.0
17007,"Boone, IL",2006,24978.0,21500.0,6214.0,,2806.0,49256.0,44451.0,0.0,,23683.0,218004.0,870.0,31356.0,232958.0,47323.0,266670.0,11431.0,797408.0,0.0,54649.0,45117.0,86564.0,93751.0,197.0,48278.0,1698427.0,1875891.0,171183.0,794380.0,920.0,1019994.0,676207.0,135541.0,93943.0
17007,"Boone, IL",2007,27061.0,22590.0,6523.0,,4249.0,45369.0,41440.0,0.0,,24795.0,241777.0,15305.0,33733.0,205144.0,45579.0,287004.0,13568.0,758244.0,0.0,53896.0,47317.0,88030.0,,22.0,,1672147.0,1856364.0,179274.0,759069.0,16177.0,971907.0,698949.0,,
17007,"Boone, IL",2008,28500.0,26073.0,5701.0,,4149.0,48844.0,42063.0,0.0,,25292.0,246412.0,,34220.0,112277.0,46115.0,294916.0,38387.0,658016.0,0.0,52642.0,51315.0,82912.0,75804.0,,,1510803.0,1699644.0,186405.0,695779.0,,,,,
17007,"Boone, IL",2009,26172.0,23888.0,5251.0,221196.0,3834.0,53603.0,40613.0,0.0,75848.0,22797.0,259554.0,,31440.0,69868.0,44369.0,312427.0,41057.0,296142.0,0.0,50845.0,46644.0,74463.0,62732.0,,,1074032.0,1261464.0,190620.0,344183.0,,,,,
17007,"Boone, IL",2010,25987.0,21584.0,5753.0,366795.0,4112.0,57407.0,45119.0,0.0,75361.0,22872.0,256617.0,324.0,31790.0,85853.0,49159.0,312372.0,37552.0,442819.0,815.0,48702.0,44404.0,77124.0,82412.0,4.0,55686.0,1265606.0,1458083.0,194022.0,484772.0,1179.0,526265.0,737450.0,132602.0,82415.0
17007,"Boone, IL",2011,27696.0,24689.0,5833.0,433736.0,4225.0,66918.0,47394.0,0.0,66796.0,23169.0,250106.0,24292.0,33564.0,96286.0,51550.0,313531.0,27622.0,501248.0,717.0,49845.0,47789.0,79487.0,97776.0,60.0,61564.0,1385465.0,1579644.0,195224.0,529343.0,25588.0,625321.0,759014.0,140718.0,97835.0
17007,"Boone, IL",2012,29956.0,35365.0,5811.0,,3517.0,67952.0,50948.0,0.0,,23193.0,277655.0,13365.0,35775.0,71007.0,54461.0,342718.0,19369.0,633767.0,1407.0,48227.0,58363.0,77411.0,106201.0,24.0,64770.0,1518647.0,1701982.0,183594.0,649120.0,15007.0,718535.0,799702.0,141732.0,106225.0
17007,"Boone, IL",2013,27031.0,26201.0,5813.0,613890.0,3545.0,51810.0,51769.0,0.0,60794.0,23831.0,289941.0,30084.0,32880.0,79935.0,55311.0,341143.0,25032.0,674797.0,1371.0,46620.0,49974.0,76358.0,103258.0,67.0,59953.0,1577441.0,1754759.0,177318.0,696685.0,32301.0,793311.0,784436.0,135972.0,103324.0
17007,"Boone, IL",2014,27112.0,26727.0,4439.0,610045.0,3510.0,49870.0,51774.0,0.0,61591.0,26233.0,278988.0,8169.0,31523.0,88709.0,55282.0,328267.0,28644.0,671770.0,1666.0,47934.0,52922.0,75211.0,103025.0,103.0,56596.0,1540017.0,1710667.0,170634.0,698109.0,9756.0,765637.0,774575.0,131537.0,103130.0
17007,"Boone, IL",2015,28150.0,24168.0,5538.0,639617.0,3537.0,45213.0,50648.0,0.0,64889.0,25565.0,259142.0,20745.0,33693.0,88748.0,54181.0,303892.0,40232.0,704646.0,1585.0,46653.0,49715.0,82633.0,113097.0,131.0,59406.0,1596308.0,1769585.0,173224.0,743758.0,22625.0,814300.0,781854.0,141817.0,113231.0
17007,"Boone, IL",2016,28795.0,19562.0,5408.0,590126.0,3455.0,38382.0,51903.0,0.0,60767.0,25981.0,281646.0,75969.0,34203.0,103983.0,55357.0,320007.0,57386.0,651029.0,2872.0,46013.0,45543.0,86942.0,95222.0,49.0,53372.0,1625022.0,1797846.0,172715.0,708212.0,80155.0,831335.0,793435.0,140303.0,95273.0
